Customer_ID,total_transactions,total_quantity,total_revenue,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,recency_days,churn_probability
12477.0,9,6119,20276.37,35.95101063829787,2010-03-26 14:01:00,2011-11-17 09:51:00,600,22,0.029050340290997494
16099.0,7,960,1573.2,22.8,2010-03-03 11:13:00,2011-10-20 13:13:00,596,49,0.02890033555473587
14609.0,10,12720,1486.2,114.32307692307693,2010-02-09 09:48:00,2011-09-28 12:54:00,596,71,0.028773728544322363
14133.0,4,398,911.14,25.309444444444445,2009-12-06 12:10:00,2011-08-02 11:34:00,603,129,0.028766288916875896
15062.0,8,1872,2585.62,16.26176100628931,2010-04-08 15:41:00,2011-09-29 16:51:00,539,70,0.028588395549654345
12588.0,4,438,958.78,20.84304347826087,2010-04-21 12:22:00,2011-10-31 15:01:00,558,38,0.0285846700937901
16847.0,2,255,614.89,16.618648648648648,2010-03-31 13:32:00,2011-10-27 13:29:00,574,42,0.028523197633559993
16204.0,3,686,944.24,8.584,2009-12-08 17:44:00,2011-11-16 13:40:00,707,22,0.02849621482836557
17189.0,5,604,957.63,7.785609756097561,2009-12-02 11:45:00,2011-08-25 19:39:00,631,105,0.028479831314385858
18251.0,9,39639,26278.86,243.3227777777778,2009-12-22 12:01:00,2011-09-13 15:03:00,630,86,0.0284718991606492
17351.0,12,383,1988.23,28.814927536231885,2009-12-10 18:43:00,2011-11-03 18:45:00,693,35,0.028439162150363663
15157.0,5,3466,2654.11,17.46125,2009-12-10 14:44:00,2011-12-06 11:28:00,725,3,0.02827791486181617
17608.0,4,539,498.53,2.9498816568047337,2010-04-11 13:37:00,2011-11-06 13:06:00,573,32,0.028266396655723666
15994.0,3,469,1202.18,10.545438596491229,2010-03-14 11:55:00,2011-10-16 12:28:00,581,54,0.02826111990507043
17941.0,4,1108,1433.28,204.7542857142857,2010-01-06 15:37:00,2011-08-01 08:30:00,571,130,0.028245381070536254
18058.0,3,394,774.06,48.37875,2010-02-10 09:38:00,2011-11-30 08:38:00,657,9,0.028105900365206087
13579.0,5,764,1539.04,17.100444444444445,2010-02-18 13:53:00,2011-11-25 08:41:00,644,14,0.028076406412193857
14625.0,11,2155,4497.88,16.90932330827068,2009-12-16 13:23:00,2011-05-27 15:32:00,527,195,0.028018157348661157
13514.0,4,288,815.9000000000001,38.85238095238096,2010-01-26 15:11:00,2011-09-27 09:39:00,608,73,0.02795220196539718
12406.0,5,3416,6390.36,38.49614457831325,2010-01-11 14:04:00,2011-11-17 19:22:00,675,21,0.02773863870847656
15577.0,5,121,397.98,6.633,2009-12-13 16:17:00,2011-07-11 17:03:00,575,150,0.02771189119665678
16414.0,5,202,559.71,8.74546875,2010-01-14 10:21:00,2011-11-18 09:42:00,672,21,0.027688979496838084
13695.0,16,1791,2770.73,28.86177083333333,2010-05-11 11:07:00,2011-11-08 14:26:00,546,30,0.02763323674433181
16419.0,8,721,1487.42,16.167608695652174,2010-02-09 13:26:00,2011-08-19 12:33:00,555,112,0.027562588664603593
16119.0,8,811,1720.81,31.86685185185185,2009-12-16 11:56:00,2011-12-01 15:11:00,715,7,0.027527351698923255
14538.0,5,284,1370.84,26.36230769230769,2010-01-25 15:42:00,2011-10-06 10:31:00,618,64,0.02743357590106631
17222.0,6,863,1605.01,14.203628318584071,2010-01-10 15:24:00,2011-10-05 13:58:00,632,64,0.027374445577197752
12920.0,4,421,488.09,8.134833333333335,2009-12-14 15:58:00,2011-11-22 15:05:00,707,16,0.027270947338866803
12853.0,11,1668,3907.5,26.402027027027028,2010-02-05 11:57:00,2011-07-28 11:29:00,537,134,0.027239610467963325
15097.0,3,424,908.35,13.762878787878789,2010-05-05 14:22:00,2011-12-05 14:03:00,578,3,0.027072430618688074
17096.0,11,1571,3759.18,17.323410138248846,2010-06-02 14:48:00,2011-11-24 15:01:00,540,14,0.0270427248915031
13487.0,5,362,846.87,17.283061224489796,2009-12-05 10:25:00,2011-10-13 12:07:00,677,57,0.026597209110048526
16412.0,5,311,647.23,4.759044117647059,2010-02-04 13:46:00,2011-10-17 12:35:00,619,53,0.02651392060453793
14284.0,3,510,1299.65,19.39776119402985,2010-02-24 12:06:00,2011-11-09 08:11:00,622,30,0.02646476063316748
13207.0,4,178,535.86,41.22,2010-04-06 16:37:00,2011-11-24 14:52:00,596,14,0.026348486540739725
14204.0,4,492,1062.96,4.581724137931035,2009-12-02 13:26:00,2011-12-07 13:38:00,735,1,0.026323716690878084
15912.0,9,759,1074.7,11.31263157894737,2009-12-10 12:58:00,2011-06-14 14:29:00,551,177,0.0262859936122846
13587.0,4,664,1673.5,55.78333333333333,2010-02-14 13:17:00,2011-10-07 12:31:00,599,63,0.026229591218043434
13308.0,4,1073,1670.37,23.52633802816901,2010-04-22 09:22:00,2011-11-17 09:31:00,574,22,0.026140490408563314
13145.0,7,266,1423.52,142.352,2010-04-19 11:11:00,2011-10-31 12:45:00,560,39,0.026116370565243168
13544.0,6,358,829.0,3.213178294573644,2010-03-05 11:31:00,2011-10-31 11:57:00,605,39,0.025996841857869612
15903.0,12,3926,8939.84,77.06758620689655,2010-01-14 10:57:00,2011-11-30 08:08:00,684,9,0.025857236507170152
14963.0,12,2317,3164.48,6.418823529411765,2010-07-02 12:43:00,2011-11-30 12:16:00,515,9,0.02569426200515701
12749.0,9,2360,6897.36,20.40639053254438,2010-07-06 15:05:00,2011-12-06 09:56:00,517,3,0.025489259345420692
15373.0,17,769,3421.39,17.0218407960199,2010-05-02 11:57:00,2011-12-01 15:05:00,578,7,0.02539072204707501
13240.0,8,859,1738.52,7.526060606060606,2010-02-25 13:17:00,2011-09-04 14:08:00,556,95,0.02536917336416816
16153.0,11,3693,5133.49,22.714557522123894,2010-05-26 12:41:00,2011-10-21 10:50:00,512,49,0.025235510228654143
15847.0,5,643,822.57,17.136875,2010-03-08 08:47:00,2011-11-01 14:41:00,603,37,0.025230563541920183
13877.0,3,478,449.68,19.55130434782609,2010-01-19 10:53:00,2011-09-14 15:49:00,603,85,0.02518300166009755
13427.0,6,880,1006.53,19.356346153846157,2009-12-17 13:44:00,2011-11-20 13:02:00,702,18,0.025156176076722447
16036.0,4,1369,2556.84,18.263142857142856,2010-03-29 14:47:00,2011-09-13 14:53:00,533,86,0.02514595337350886
15797.0,6,1281,2821.08,235.09,2010-01-27 13:12:00,2011-08-18 17:04:00,568,112,0.025038662745124805
18231.0,28,2923,6880.97,17.87264935064935,2010-01-10 12:13:00,2011-05-31 14:18:00,506,191,0.02499453654212143
17603.0,4,640,1793.48,16.761495327102804,2009-12-10 09:44:00,2011-09-22 14:18:00,651,77,0.02496475274864017
16892.0,7,370,762.1,5.482733812949641,2009-12-08 14:20:00,2011-12-08 13:18:00,729,0,0.024835749671239773
15428.0,4,347,762.75,17.335227272727273,2009-12-17 17:46:00,2011-11-24 16:54:00,706,14,0.024706899140219084
14396.0,7,1022,2121.93,7.291855670103092,2009-12-02 14:21:00,2011-10-05 16:09:00,672,64,0.024603494005040437
17422.0,11,3538,3594.76,17.535414634146342,2010-06-23 10:19:00,2011-11-23 13:27:00,518,15,0.024545134331781487
17760.0,6,696,918.93,12.091184210526317,2010-02-28 12:15:00,2011-11-18 10:56:00,627,21,0.02453319917445213
15863.0,5,164,358.7,4.540506329113924,2009-12-17 10:20:00,2011-11-14 12:49:00,697,25,0.024414438461405227
16330.0,7,327,634.33,5.375677966101695,2010-02-15 12:36:00,2011-11-22 12:24:00,644,17,0.024376256824007222
17361.0,5,383,880.64,15.18344827586207,2010-02-01 14:30:00,2011-10-21 15:43:00,627,48,0.024192127366278147
15611.0,26,747,2997.28,31.88595744680851,2010-01-25 14:50:00,2011-11-30 12:36:00,673,9,0.024184409725808452
12925.0,3,649,729.3299999999999,14.5866,2010-04-26 10:32:00,2011-12-05 11:11:00,588,4,0.02410466492173091
17268.0,11,1395,1733.89,57.79633333333333,2009-12-08 11:46:00,2011-08-24 10:06:00,623,107,0.02399429330220617
16596.0,4,227,579.63,19.321,2009-12-10 13:09:00,2011-11-24 10:02:00,713,15,0.023872975452732217
17816.0,6,96,112.32,2.042181818181818,2009-12-15 15:27:00,2011-11-03 11:34:00,687,36,0.023847936344664568
16018.0,4,503,698.13,12.466607142857145,2009-12-07 13:57:00,2011-10-31 14:13:00,693,38,0.023634768071007367
17664.0,4,1058,1166.23,14.577875,2010-03-29 17:17:00,2011-11-21 11:29:00,601,18,0.023592284016132992
14569.0,4,258,598.98,17.113714285714288,2010-04-15 11:49:00,2011-12-08 14:58:00,602,0,0.023459219592570687
17414.0,6,6256,2249.52,107.12,2009-12-03 16:49:00,2011-10-27 12:13:00,692,43,0.02342160447224441
12842.0,4,887,1917.99,39.958125,2009-12-02 08:15:00,2011-09-30 15:33:00,667,69,0.02339437954563604
14145.0,7,1655,7600.05,304.002,2010-04-08 09:47:00,2011-10-24 12:10:00,564,46,0.02329941377614064
14494.0,3,210,401.46,23.615294117647057,2009-12-08 13:25:00,2011-11-14 09:21:00,705,25,0.02309056231581108
18194.0,6,1774,4162.04,148.6442857142857,2010-01-28 15:30:00,2011-09-18 13:29:00,597,81,0.023086114612121223
14799.0,2,495,338.15,14.702173913043476,2009-12-02 11:18:00,2011-10-19 16:16:00,686,50,0.023065193660044038
14947.0,6,416,1049.79,19.440555555555555,2010-03-25 11:29:00,2011-09-28 15:48:00,552,71,0.022987552449865993
13848.0,8,10200,3335.0,303.1818181818182,2009-12-09 16:17:00,2011-09-08 12:58:00,637,91,0.02295166281814303
13573.0,6,660,916.47,10.29741573033708,2010-03-12 16:06:00,2011-10-20 14:33:00,586,49,0.022795261191691573
18268.0,6,711,1490.23,22.24223880597015,2009-12-11 10:27:00,2011-07-28 19:13:00,594,133,0.022761519646307835
15549.0,8,940,2345.96,14.481234567901234,2010-01-11 13:16:00,2011-09-23 16:22:00,620,76,0.022760470748095764
16593.0,8,377,1071.14,13.7325641025641,2009-12-05 10:44:00,2011-10-20 12:41:00,684,50,0.02266339024137064
14306.0,6,2065,3151.4,68.50869565217391,2010-01-31 13:42:00,2011-10-19 13:23:00,625,50,0.022565156450004228
17381.0,38,45767,40002.37,229.8986781609196,2010-06-09 12:55:00,2011-12-01 11:59:00,539,8,0.022490518622894168
13253.0,4,3015,2951.11,39.34813333333334,2010-01-05 12:13:00,2011-07-06 10:09:00,546,156,0.022447080188704605
16519.0,4,176,556.26,13.244285714285716,2010-03-01 13:51:00,2011-11-14 15:41:00,623,24,0.02244260625796167
16641.0,2,454,554.5,15.40277777777778,2010-01-07 12:22:00,2011-08-26 12:49:00,596,105,0.02234694868154675
15651.0,5,871,1259.06,20.98433333333333,2010-04-22 13:26:00,2011-11-03 08:41:00,559,36,0.02219227139018424
14108.0,4,660,1044.96,20.095384615384617,2009-12-01 18:07:00,2011-11-09 10:41:00,707,30,0.022185926150812642
17323.0,12,1442,1565.59,4.659494047619047,2010-01-10 11:58:00,2011-11-24 17:29:00,683,14,0.02218589743416937
15184.0,4,486,689.95,8.117058823529412,2009-12-16 12:06:00,2011-11-10 13:41:00,694,28,0.022128614340962395
18196.0,4,1047,1464.31,5.211067615658362,2010-03-17 14:55:00,2011-09-05 16:22:00,537,94,0.022100507241912565
17695.0,5,1809,1746.04,28.623606557377048,2010-01-28 09:27:00,2011-07-31 10:40:00,549,131,0.021918777568649572
14309.0,11,2583,3780.81,20.004285714285714,2010-06-07 10:24:00,2011-12-01 13:33:00,542,7,0.02186358217725128
14037.0,6,590,836.95,7.341666666666667,2009-12-07 11:39:00,2011-06-16 13:57:00,556,175,0.02182526202997542
17624.0,4,958,1568.63,16.171443298969074,2009-12-20 12:35:00,2011-11-25 10:52:00,704,14,0.021823227621555565
16574.0,3,1002,1301.78,15.136976744186049,2010-02-19 11:46:00,2011-09-29 13:39:00,587,70,0.021814690418065937
14967.0,6,652,1982.61,68.36586206896553,2009-12-03 14:07:00,2011-10-21 11:06:00,686,49,0.021802619950315644
16887.0,3,424,660.72,6.477647058823529,2009-12-01 13:41:00,2011-11-04 14:07:00,703,34,0.021779496809291494
14495.0,3,68,174.8,24.97142857142857,2010-02-18 08:49:00,2011-10-20 12:28:00,609,50,0.02174886698969731
17233.0,3,298,560.86,9.67,2009-12-15 12:03:00,2011-11-04 14:06:00,689,34,0.02172669370625172
16212.0,4,571,1293.71,16.586025641025643,2010-02-07 15:26:00,2011-11-20 13:00:00,650,18,0.021716041898822216
17888.0,25,1544,1820.44,11.168343558282208,2009-12-21 16:34:00,2011-11-18 13:45:00,696,20,0.021700385719379923
17540.0,6,588,1590.6,24.853125,2010-04-19 09:47:00,2011-11-15 11:56:00,575,24,0.021657984535158863
15664.0,4,530,1254.03,17.914714285714286,2010-02-28 12:50:00,2011-10-20 10:57:00,598,50,0.021653212463133023
13085.0,8,944,2433.28,28.96761904761905,2009-12-01 07:45:00,2011-07-05 12:11:00,581,157,0.02163890880895863
16308.0,7,16000,5120.0,731.4285714285714,2009-12-15 15:48:00,2011-11-02 11:24:00,686,37,0.021629317378260966
14173.0,6,194,586.0,17.757575757575758,2009-12-09 12:46:00,2011-11-29 11:54:00,719,10,0.02162199444688421
15713.0,4,510,1010.79,16.57032786885246,2009-12-16 09:41:00,2011-07-19 13:34:00,580,142,0.02160366343119494
16127.0,2,391,801.31,10.684133333333332,2009-12-13 12:19:00,2011-10-31 13:58:00,687,38,0.021533995082278858
12703.0,4,595,1006.53,13.601756756756757,2010-01-24 12:05:00,2011-09-29 17:52:00,613,70,0.02151460707292704
16451.0,3,524,1013.15,15.586923076923076,2009-12-04 15:11:00,2011-09-13 09:17:00,647,87,0.02150323006817142
14714.0,4,642,906.24,9.744516129032258,2010-01-21 11:51:00,2011-11-15 13:07:00,663,23,0.021487612798759038
13589.0,6,293,1120.74,21.552692307692308,2009-12-06 10:26:00,2011-11-25 12:10:00,719,14,0.021397998731430123
15150.0,13,6183,9001.08,15.654052173913044,2010-06-14 12:01:00,2011-11-22 12:52:00,526,16,0.02129450149542409
13434.0,5,864,1666.86,47.62457142857144,2010-02-22 09:54:00,2011-09-26 14:30:00,581,73,0.021286934506401973
17886.0,6,725,1608.38,9.190742857142858,2010-04-29 11:10:00,2011-11-08 10:09:00,557,31,0.021174749917498285
15484.0,6,4076,4656.0,19.3195020746888,2009-12-05 15:18:00,2011-12-08 15:03:00,732,0,0.02107450734213781
18203.0,4,113,504.42,8.407,2009-12-08 13:19:00,2011-07-05 13:07:00,573,156,0.021049948987593867
14853.0,5,345,1376.87,44.41516129032258,2010-04-13 09:26:00,2011-11-15 16:56:00,581,23,0.02099813598264731
17436.0,5,178,534.06,31.41529411764705,2009-12-07 12:31:00,2011-12-08 12:30:00,730,1,0.02097959877150256
14295.0,5,1029,2362.91,32.818194444444444,2009-12-08 09:49:00,2011-10-30 15:50:00,691,39,0.02092178678590815
14080.0,5,268,1115.68,13.441927710843377,2009-12-02 15:01:00,2011-11-07 11:09:00,704,32,0.020912942059157284
17158.0,5,1147,1980.0,17.52212389380531,2010-03-07 15:50:00,2011-11-07 15:15:00,609,31,0.020897089566864792
14301.0,4,1686,1992.18,37.58830188679245,2010-02-11 13:07:00,2011-08-14 15:33:00,549,116,0.020890911986558226
17949.0,118,60658,118628.08,755.5928662420382,2009-12-02 11:07:00,2011-12-08 18:46:00,736,0,0.020689527749031288
18149.0,7,918,1624.71,16.9240625,2010-03-14 12:41:00,2011-10-20 12:04:00,584,50,0.0206691749074234
12349.0,4,1624,4428.69,25.3068,2010-04-29 13:20:00,2011-11-21 09:51:00,570,18,0.020667393698189696
13417.0,6,532,1669.49,21.681688311688312,2010-02-08 12:39:00,2011-12-05 08:49:00,664,4,0.02050913278257134
15272.0,6,687,2085.48,6.793094462540717,2010-02-14 13:39:00,2011-10-13 12:59:00,605,56,0.020485551183903685
14551.0,7,487,880.04,11.0005,2010-01-27 12:06:00,2011-11-21 13:36:00,663,17,0.020442700117733307
17759.0,5,976,1276.91,9.252971014492754,2010-05-05 11:40:00,2011-11-22 16:02:00,566,16,0.020419196568326442
15988.0,3,486,770.09,5.969689922480621,2010-02-21 11:36:00,2011-11-20 13:23:00,637,18,0.020379549122750515
13091.0,3,1339,2321.82,51.596,2009-12-10 11:50:00,2011-11-11 15:54:00,701,27,0.0203047078413525
16773.0,3,252,421.24,6.480615384615385,2009-12-06 15:01:00,2011-10-13 14:37:00,675,56,0.020303713986542186
14745.0,12,1977,2571.81,18.239787234042552,2010-03-12 10:33:00,2011-08-19 10:05:00,524,112,0.020300668516617604
16952.0,5,344,798.78,9.077045454545454,2009-12-11 13:52:00,2011-08-22 13:03:00,618,108,0.02027854856454952
13238.0,6,442,1006.63,21.41765957446809,2010-04-28 15:02:00,2011-11-22 15:37:00,573,16,0.020278133126400436
17931.0,14,1937,3437.29,9.628263305322127,2010-02-16 15:47:00,2011-07-28 18:33:00,527,133,0.020225639053574555
14480.0,4,670,1299.52,19.992615384615384,2009-12-21 16:32:00,2011-11-28 16:35:00,707,10,0.02021469849137347
12987.0,5,585,1312.21,19.881969696969698,2010-01-20 09:57:00,2011-09-27 12:03:00,615,73,0.02019994634517229
13000.0,4,548,1032.5,16.653225806451612,2009-12-14 17:03:00,2011-08-25 10:43:00,618,106,0.020093136908262987
18001.0,6,893,953.84,6.813142857142857,2009-12-02 15:38:00,2011-11-27 16:02:00,725,11,0.02007664595358396
17329.0,5,432,1004.43,9.566,2009-12-03 16:09:00,2011-11-25 14:24:00,721,13,0.02004571230146566
15091.0,3,582,1046.61,18.36157894736842,2010-02-03 11:46:00,2011-10-03 12:47:00,607,67,0.020043734649626815
17345.0,10,2013,1604.68,7.533708920187793,2009-12-01 16:17:00,2011-11-24 15:03:00,722,14,0.020008361115940888
14984.0,6,350,1271.41,22.703750000000003,2010-01-11 13:22:00,2011-11-20 14:28:00,678,18,0.019992706477547105
12644.0,4,1032,1918.49,17.283693693693692,2010-01-14 13:02:00,2011-08-02 10:33:00,564,129,0.01990782096899297
16830.0,4,699,1207.5,16.1,2009-12-13 12:11:00,2011-11-01 11:35:00,687,38,0.01984404996383353
12928.0,12,2899,4304.89,24.04966480446928,2010-06-08 10:16:00,2011-11-04 14:24:00,514,34,0.0196916320104968
16563.0,6,2596,4422.76,49.14177777777778,2009-12-01 18:35:00,2011-10-17 11:51:00,684,53,0.01963789584033183
15181.0,5,688,1200.2,60.010000000000005,2009-12-08 19:02:00,2011-10-04 13:58:00,664,65,0.01958077705393534
16281.0,3,1570,3424.02,87.79538461538462,2010-01-26 13:41:00,2011-09-28 14:57:00,610,71,0.019541031388401905
16430.0,7,307,1117.94,39.92642857142857,2010-01-27 12:45:00,2011-10-13 14:47:00,624,56,0.019518444648940352
12695.0,7,454,1407.12,23.84949152542373,2010-02-12 13:22:00,2011-12-02 13:22:00,658,6,0.019486788008456744
16833.0,6,878,2409.04,26.18521739130435,2010-03-26 15:31:00,2011-12-08 14:39:00,621,0,0.019474018631406673
15659.0,3,161,532.49,25.356666666666666,2010-02-24 13:32:00,2011-10-27 09:23:00,609,43,0.019308531341841916
13878.0,4,959,2473.06,23.112710280373832,2010-04-14 13:50:00,2011-10-16 12:19:00,549,54,0.01919558435667531
17584.0,6,2464,5309.42,42.81790322580645,2010-01-25 08:17:00,2011-12-02 17:12:00,676,6,0.019122824278777886
16442.0,5,583,899.47,3.59788,2009-12-13 11:05:00,2011-12-08 11:43:00,725,1,0.019088993465077246
17929.0,12,434,3082.1,205.47333333333333,2009-12-09 11:40:00,2011-11-28 16:01:00,719,10,0.019061755950702867
15393.0,5,378,891.34,20.257727272727276,2009-12-15 17:56:00,2011-11-23 16:48:00,707,15,0.019038528822856234
16071.0,4,697,1076.8,14.750684931506848,2010-02-22 14:48:00,2011-10-26 11:14:00,610,44,0.01890315931682445
15124.0,4,462,450.82,14.54258064516129,2010-02-26 10:49:00,2011-11-17 10:09:00,628,22,0.01887291045788226
16535.0,3,685,1001.59,13.178815789473685,2010-01-28 15:26:00,2011-12-04 15:18:00,674,4,0.018820355466840594
13835.0,7,520,1095.27,15.426338028169011,2010-03-04 08:26:00,2011-11-14 15:37:00,620,24,0.01881206748967794
18006.0,4,403,997.86,15.351692307692309,2009-12-17 12:27:00,2011-11-16 16:52:00,699,22,0.01864315997733621
16415.0,3,527,719.44,4.440987654320988,2010-02-01 12:30:00,2011-10-26 13:35:00,632,43,0.018614138333435167
17651.0,16,4086,5703.52,17.179277108433737,2010-07-01 12:17:00,2011-11-28 10:29:00,514,11,0.018498552041097797
17155.0,7,987,892.46,12.225479452054795,2009-12-03 11:34:00,2011-11-22 12:38:00,719,17,0.018475294731635304
17221.0,5,715,978.52,7.766031746031746,2010-04-11 15:34:00,2011-12-02 13:35:00,599,6,0.01846453060134589
18135.0,10,753,1249.62,33.773513513513514,2010-03-15 13:55:00,2011-11-10 19:32:00,605,28,0.01846146936932301
17373.0,7,738,1167.5,12.82967032967033,2010-02-28 14:17:00,2011-10-30 15:28:00,609,39,0.018423742649835498
14644.0,7,770,2247.72,36.25354838709677,2009-12-03 16:24:00,2011-10-03 08:30:00,668,67,0.01838899604302524
16978.0,3,285,768.88,11.475820895522387,2010-02-11 16:27:00,2011-09-23 12:50:00,588,77,0.01832740645016219
15423.0,3,198,266.89,19.06357142857143,2010-03-28 13:42:00,2011-11-01 14:01:00,583,37,0.018326299049896605
18188.0,6,1888,3280.59,24.66609022556391,2010-03-26 11:37:00,2011-11-24 16:46:00,608,14,0.01830796421947062
13334.0,5,3227,6263.75,13.049479166666666,2010-02-25 12:21:00,2011-09-18 15:21:00,570,81,0.01823835481235763
17029.0,7,1265,2137.3,73.7,2010-02-14 10:19:00,2011-08-21 11:06:00,553,110,0.018199758801119844
14818.0,6,546,1170.41,10.938411214953272,2010-03-02 12:48:00,2011-09-27 11:01:00,573,73,0.018107987150473653
15630.0,3,987,1481.4,18.5175,2010-03-05 14:30:00,2011-10-25 15:36:00,599,44,0.018085562060274826
13233.0,4,1604,1176.46,15.479736842105265,2010-01-14 14:10:00,2011-09-26 13:25:00,619,73,0.01804405545830969
16784.0,5,496,896.53,5.6033125,2010-03-28 12:55:00,2011-11-20 12:20:00,601,19,0.018032280378670537
15803.0,4,1030,1929.66,37.836470588235294,2010-02-01 16:29:00,2011-10-19 14:56:00,624,50,0.017828465453375523
15637.0,5,651,797.59,19.45341463414634,2009-12-15 17:54:00,2011-10-18 08:28:00,671,52,0.017813375185469448
17731.0,6,707,1708.99,17.262525252525254,2010-02-09 12:37:00,2011-09-21 15:02:00,589,78,0.017804481373818407
17642.0,5,1475,1824.49,16.893425925925925,2009-12-05 16:01:00,2011-08-12 09:11:00,614,119,0.017726543362012608
13666.0,5,54,127.9,6.731578947368421,2009-12-04 10:48:00,2011-10-10 15:39:00,675,59,0.017612068576772964
13069.0,38,15404,9683.13,8.676639784946236,2010-06-14 14:27:00,2011-12-09 08:39:00,542,0,0.017604982904423992
14893.0,3,1047,1809.61,17.07179245283019,2010-04-01 09:03:00,2011-11-30 12:31:00,608,9,0.01757644286540725
15569.0,10,1736,3586.35,25.25598591549296,2010-02-28 10:55:00,2011-08-28 10:15:00,545,103,0.01756781271719241
13591.0,7,850,2093.94,20.732079207920798,2009-12-14 15:44:00,2011-10-06 12:26:00,660,64,0.017534869372159423
17371.0,6,283,662.55,4.538013698630136,2009-12-08 12:25:00,2011-11-22 13:30:00,714,16,0.017459212727232255
16774.0,8,785,1594.45,11.81074074074074,2010-02-16 16:53:00,2011-10-03 12:41:00,593,67,0.017444724220101418
14477.0,7,1120,1969.6,140.68571428571428,2010-01-04 15:41:00,2011-11-20 11:11:00,684,19,0.017433947112271652
14819.0,4,173,470.16,8.24842105263158,2009-12-21 15:54:00,2011-10-06 13:41:00,653,63,0.017319889375119545
13980.0,5,477,799.92,12.306461538461535,2010-02-21 14:18:00,2011-10-10 13:34:00,595,59,0.01724156372347117
17962.0,4,651,687.42,3.4371,2010-01-13 15:24:00,2011-07-20 14:16:00,552,141,0.01722568600027339
14681.0,6,172,875.1500000000001,43.75750000000001,2010-02-24 08:54:00,2011-09-29 15:52:00,582,70,0.017217148021372586
12876.0,4,3047,4081.79,24.010529411764704,2010-04-28 13:26:00,2011-10-13 12:26:00,532,57,0.017196738363706044
16934.0,6,939,2110.99,14.762167832167831,2010-03-28 12:43:00,2011-10-16 12:40:00,566,54,0.017168453580340328
13534.0,35,3869,7720.9,19.696173469387755,2010-07-07 15:00:00,2011-12-07 14:52:00,517,1,0.017125843353747002
18241.0,21,1471,2986.99,18.786100628930814,2010-04-01 11:55:00,2011-11-30 12:10:00,608,9,0.017108746298795458
16984.0,9,5330,10754.8,9.492321270962046,2010-03-07 15:34:00,2011-09-12 13:43:00,553,87,0.017077456171527096
16755.0,7,1999,2900.58,8.816352583586626,2009-12-09 14:25:00,2011-08-17 13:21:00,615,113,0.01706106080809759
12557.0,8,6782,18716.14,322.69206896551725,2009-12-17 10:39:00,2011-11-23 16:59:00,706,15,0.017009692202851045
16150.0,10,2164,4395.59,18.46886554621849,2009-12-17 15:33:00,2011-10-28 12:39:00,679,42,0.01689641556289857
13278.0,4,1358,1435.85,13.294907407407406,2010-04-08 11:59:00,2011-10-30 11:49:00,569,40,0.0168952750671541
17579.0,4,375,753.28,8.013617021276595,2010-05-10 14:28:00,2011-12-05 12:28:00,573,4,0.016874599178306096
12619.0,10,3518,3781.38,37.8138,2010-05-28 12:52:00,2011-11-23 14:52:00,544,15,0.016840862290920324
14805.0,7,421,1104.64,8.368484848484849,2010-03-28 12:34:00,2011-11-24 16:20:00,606,14,0.016732864190747484
16400.0,9,2159,3159.44,11.24355871886121,2009-12-08 12:38:00,2011-09-06 12:27:00,636,94,0.016721626613119236
14533.0,11,6038,3466.37,38.947977528089886,2010-04-08 12:13:00,2011-11-15 12:05:00,585,24,0.016710994919557496
14049.0,13,8609,13239.03,12.247021276595746,2010-04-01 14:52:00,2011-11-23 12:20:00,600,16,0.016706948543246596
12435.0,6,4958,13925.93,124.33866071428572,2009-12-02 13:58:00,2011-09-21 09:06:00,657,79,0.016680432899564234
16569.0,5,988,1455.23,41.578,2009-12-16 15:05:00,2011-12-06 15:32:00,720,2,0.016676386817942854
17025.0,5,1024,1510.64,35.967619047619046,2010-03-08 13:37:00,2011-10-10 09:06:00,580,60,0.016676386817942854
13117.0,18,2067,2643.81,14.06281914893617,2010-03-26 13:50:00,2011-11-18 12:02:00,601,21,0.016672963092378333
14157.0,5,540,1002.78,11.267191011235957,2010-03-03 16:49:00,2011-11-20 11:32:00,626,19,0.016647113753071995
15265.0,4,1570,3345.64,17.334922279792746,2009-12-01 17:08:00,2011-07-11 14:46:00,586,150,0.01663018026860611
12497.0,3,5685,6248.5,109.62280701754386,2010-03-05 09:39:00,2011-09-19 12:29:00,563,81,0.01662327721438976
17002.0,7,1265,2571.55,30.61369047619048,2010-03-08 15:46:00,2011-09-15 12:40:00,555,85,0.01657042687539157
13064.0,6,670,1680.74,17.880212765957445,2010-04-27 10:08:00,2011-11-27 12:31:00,579,12,0.016537260212998478
14420.0,4,1120,1639.17,17.62548387096774,2010-01-17 12:41:00,2011-09-01 18:07:00,592,98,0.016489646984899055
15186.0,5,716,1403.2,26.984615384615385,2010-01-12 10:14:00,2011-11-25 14:58:00,682,13,0.01647554471872861
12664.0,11,1495,6070.04,134.88977777777777,2009-12-13 10:28:00,2011-12-01 17:07:00,718,7,0.01645998415078535
17244.0,5,1419,1826.04,15.217,2009-12-06 11:27:00,2011-10-17 15:19:00,680,52,0.016415983309664827
15101.0,6,676,1477.94,25.481724137931035,2010-04-28 15:00:00,2011-12-01 10:18:00,581,8,0.016241990806700583
14997.0,4,1408,776.5999999999999,20.43684210526316,2010-02-22 12:11:00,2011-10-24 13:28:00,609,45,0.016214738100212005
